Weapon Hash,Weapon Name,Weapon Name With Season,Weapon Type,Weapon Slot,Weapon Tier,Weapon Element,Weapon Current Version,Weapon Power Cap,Is Sunset,Weapon Season,Weapon Archetype,Weapon Slot 1 Type,Weapon Slot 2 Type,Weapon Slot 3 Type,Weapon Slot 4 Type,Accuracy,Aim Assistance,Airborne Effectiveness,Ammo Capacity,Blast Radius,Charge Rate,Charge Time,Draw Time,Guard Efficiency,Guard Endurance,Guard Resistance,Handling,Impact,Inventory Size,Magazine,Weapon Range,Recoil Direction,Reload Speed,Rounds Per Minute,Shield Duration,Stability,Swing Speed,Velocity,Zoom,Slot 1 Perk 0,Slot 1 Perk 1,Slot 1 Perk 2,Slot 1 Perk 3,Slot 1 Perk 4,Slot 1 Perk 5,Slot 1 Perk 6,Slot 1 Perk 7,Slot 1 Perk 8,Slot 1 Perk 9,Slot 1 Perk 10,Slot 1 Perk 11,Slot 1 Perk 12,Slot 2 Perk 0,Slot 2 Perk 1,Slot 2 Perk 2,Slot 2 Perk 3,Slot 2 Perk 4,Slot 2 Perk 5,Slot 2 Perk 6,Slot 2 Perk 7,Slot 2 Perk 8,Slot 2 Perk 9,Slot 2 Perk 10,Slot 2 Perk 11,Slot 2 Perk 12,Slot 3 Perk 0,Slot 3 Perk 1,Slot 3 Perk 2,Slot 3 Perk 3,Slot 3 Perk 4,Slot 3 Perk 5,Slot 3 Perk 6,Slot 3 Perk 7,Slot 3 Perk 8,Slot 3 Perk 9,Slot 3 Perk 10,Slot 3 Perk 11,Slot 3 Perk 12,Slot 4 Perk 0,Slot 4 Perk 1,Slot 4 Perk 2,Slot 4 Perk 3,Slot 4 Perk 4,Slot 4 Perk 5,Slot 4 Perk 6,Slot 4 Perk 7,Slot 4 Perk 8,Slot 4 Perk 9,Slot 4 Perk 10,Slot 4 Perk 11,Slot 4 Perk 12
3973202132,Thorn,Thorn (S06),Hand Cannon,Kinetic,Exotic,Kinetic,0,999999,No,6,Mark of the Devourer,Barrels,Magazines,Frames,Frames,,85.0,21.0,,,,,,,,,65.0,84.0,60.0,11.0,34.0,100.0,40.0,140.0,,55.0,,,14.0,Corkscrew Rifling,,,,,,,,,,,,,Accurized Rounds,,,,,,,,,,,,,Soul Devourer,,,,,,,,,,,,,Default Ornament,Wishes of Sorrow,Heretic Robe,For the King,,,,,,,,,
3991544422,Sol Pariah 6,Sol Pariah 6 (S02),Submachine Gun,Energy,Legendary,Arc,0,1060,Yes,2,Lightweight Frame,Barrels,Magazines,Frames,,,50.0,12.0,,,,,,,,,57.0,15.0,60.0,37.0,31.0,89.0,29.0,900.0,,48.0,,,13.0,Arrowhead Brake,Chambered Compensator,Smallbore,,,,,,,,,,,Flared Magwell,Phase Magazine,Ricochet Rounds,,,,,,,,,,,Grave Robber,,,,,,,,,,,,,,,,,,,,,,,,,
3991544423,The Conqueror 2,The Conqueror 2 (S02),Submachine Gun,Kinetic,Legendary,Kinetic,0,1060,Yes,2,Adaptive Frame,Barrels,Magazines,Frames,,,50.0,12.0,,,,,,,,,51.0,20.0,49.0,34.0,41.0,94.0,55.0,900.0,,47.0,,,13.0,Hammer-Forged Rifling,Polygonal Rifling,Fluted Barrel,,,,,,,,,,,Steady Rounds,Extended Mag,Tactical Mag,,,,,,,,,,,Kill Clip,,,,,,,,,,,,,,,,,,,,,,,,,
3993415705,The Mountaintop,The Mountaintop (S05),Grenade Launcher,Kinetic,Legendary,Kinetic,0,1060,Yes,5,Lightweight Frame,Tubes,Magazines,Frames,Frames,,75.0,2.0,,100.0,,,,,,,69.0,,61.0,1.0,,62.0,63.0,90.0,,23.0,,75.0,13.0,Hard Launch,Volatile Launch,,,,,,,,,,,,Spike Grenades,Sticky Grenades,,,,,,,,,,,,Rangefinder,,,,,,,,,,,,,Micro-Missile,,,,,,,,,,,,
3998080529,Heliocentric QSc,Heliocentric QSc (S22),Sidearm,Energy,Legendary,Solar,0,999999,No,22,Lightweight Frame,Barrels,Magazines,Frames,Frames,,71.0,21.0,,,,,,,,,65.0,43.0,29.0,15.0,27.0,94.0,51.0,360.0,,46.0,,,12.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Heal Clip,Perpetual Motion,Enlightened Action,Rangefinder,Demolitionist,Moving Target,,,,,,,,Incandescent,Kill Clip,Adrenaline Junkie,Surrounded,Precision Instrument,Frenzy,,,,,,,
4005780578,Unexpected Resurgence,Unexpected Resurgence (S21),Glaive,Energy,Legendary,Arc,0,999999,No,21,Adaptive Glaive,Hafts,Magazines,Frames,Frames,,74.0,12.0,,,,50.0,,,,,61.0,80.0,51.0,4.0,60.0,,55.0,55.0,50.0,,,,,Ballistic Tuning,Supercooled Accelerator,Tempered Truss Rod,Low-Impedance Windings,Auxiliary Reserves,Lightweight Emitter,,,,,,,,Extended Mag,Alloy Magazine,Appended Mag,Accurized Rounds,Swap Mag,Light Mag,,,,,,,,Auto-Loading Holster,Feeding Frenzy,Subsistence,Tilting at Windmills,Shot Swap,Replenishing Aegis,Thresh,Impulse Amplifier,,,,,,Vorpal Weapon,Rampage,Surrounded,Frenzy,Unstoppable Force,Close to Melee,Voltshot,Swashbuckler,,,,,
4009352833,Roar of the Bear,Roar of the Bear (S18),Rocket Launcher,Power,Legendary,Solar,0,999999,No,18,High-Impact Frame,Tubes,Magazines,Frames,Frames,,71.0,7.0,,90.0,,,,,,,65.0,,38.0,1.0,,45.0,34.0,15.0,,57.0,,37.0,20.0,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,,,,,,,Alloy Casing,Black Powder,High-Velocity Rounds,Implosion Rounds,Impact Casing,,,,,,,,,Ambitious Assassin,Snapshot Sights,Field Prep,Demolitionist,Tracking Module,Impulse Amplifier,,,,,,,,Vorpal Weapon,Auto-Loading Holster,Cluster Bomb,Lasting Impression,Chain Reaction,Incandescent,,,,,,,
4014434381,Kibou AR3,Kibou AR3 (S03),Auto Rifle,Energy,Legendary,Arc,0,1060,Yes,3,Precision Frame,Scopes,Magazines,Frames,,,45.0,10.0,,,,,,,,,40.0,29.0,50.0,31.0,62.0,80.0,42.0,450.0,,43.0,,,16.0,Candle PS,Flash HS5,,,,,,,,,,,,Armor-Piercing Rounds,Tactical Mag,,,,,,,,,,,,Dragonfly,,,,,,,,,,,,,,,,,,,,,,,,,
4017959782,Symmetry,Symmetry (S09),Scout Rifle,Energy,Exotic,Arc,0,999999,No,9,Revolution,Barrels,Batteries,Frames,Stocks,,75.0,23.0,,,,,,,,,31.0,45.0,60.0,20.0,20.0,85.0,15.0,260.0,,49.0,,,20.0,Hammer-Forged Rifling,,,,,,,,,,,,,Particle Repeater,,,,,,,,,,,,,Dynamic Charge,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
4019668921,Staccato-46,Staccato-46 (S17),Scout Rifle,Energy,Legendary,Solar,0,999999,No,17,Precision Frame,Barrels,Magazines,Frames,Frames,,63.0,9.0,,,,,,,,,38.0,62.0,54.0,16.0,39.0,58.0,40.0,180.0,,44.0,,,20.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Outlaw,Triple Tap,Well-Rounded,Compulsive Reloader,Shoot to Loot,Under Pressure,,,,,,,,Explosive Payload,Focused Fury,Incandescent,Dragonfly,Rampage,Adaptive Munitions,,,,,,,
4020742303,Prophet of Doom,Prophet of Doom (S08),Shotgun,Energy,Legendary,Arc,1,999999,No,8,Precision Frame,Barrels,Magazines,Frames,Frames,,73.0,2.0,,,,,,,,,35.0,70.0,48.0,5.0,67.0,77.0,47.0,65.0,,47.0,,,12.0,Rifled Barrel,Smoothbore,Smallbore,Barrel Shroud,Corkscrew Rifling,Full Choke,,,,,,,,Assault Mag,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Accurized Rounds,Light Mag,,,,,,,Full Auto Trigger System,Slideways,Feeding Frenzy,Genesis,,,,,,,,,,One-Two Punch,Opening Shot,Rampage,Shield Disorient,,,,,,,,,
4023807721,Shayura's Wrath (Adept),Shayura's Wrath (Adept) (S14),Submachine Gun,Energy,Legendary,Void,1,999999,No,14,Precision Frame,Barrels,Magazines,Frames,Frames,,60.0,25.0,,,,,,,,,27.0,25.0,24.0,27.0,59.0,95.0,24.0,600.0,,44.0,,,15.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Killing Wind,Tunnel Vision,Dynamic Sway Reduction,Heating Up,Moving Target,Hip-Fire Grip,Perpetual Motion,,,,,,,Adrenaline Junkie,Kill Clip,Tap the Trigger,Snapshot Sights,Elemental Capacitor,Harmony,Golden Tricorn,,,,,,
4024037919,Origin Story,Origin Story (S01),Auto Rifle,Kinetic,Basic,Kinetic,0,999999,No,1,Precision Frame,Scopes,Magazines,Frames,,,35.0,,,,,,,,,,37.0,29.0,47.0,32.0,57.0,73.0,41.0,450.0,,40.0,,,16.0,Red Dot Micro,,,,,,,,,,,,,Appended Mag,,,,,,,,,,,,,Rampage,,,,,,,,,,,,,,,,,,,,,,,,,
4036115577,Sleeper Simulant,Sleeper Simulant (S03),Linear Fusion Rifle,Power,Exotic,Solar,0,999999,No,3,Dornröschen,Barrels,Magazines,Frames,Stocks,,57.0,9.0,,,,1024.0,,,,,35.0,41.0,10.0,4.0,59.0,65.0,29.0,,,34.0,,,25.0,Polygonal Rifling,,,,,,,,,,,,,Flared Magwell,,,,,,,,,,,,,Moving Target,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
4037745684,Bonechiller,Bonechiller (S12),Shotgun,Energy,Legendary,Void,0,999999,No,12,Pinpoint Slug Frame,Barrels,Magazines,Frames,Frames,,61.0,2.0,,,,,,,,,36.0,70.0,40.0,5.0,56.0,60.0,42.0,65.0,,41.0,,,12.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Assault Mag,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Accurized Rounds,Light Mag,,,,,,,Firmly Planted,Dual Loader,Lead from Gold,Surplus,Auto-Loading Holster,Triple Tap,,,,,,,,Dragonfly,Demolitionist,Slideways,One for All,Threat Detector,Opening Shot,,,,,,,
4038592169,Forbearance (Adept),Forbearance (Adept) (S16),Grenade Launcher,Energy,Legendary,Arc,0,999999,No,16,Wave Frame,Tubes,Magazines,Frames,Frames,,79.0,4.0,,100.0,,,,,,,70.0,,67.0,1.0,,73.0,71.0,72.0,,27.0,,74.0,13.0,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,,,,,,,High-Velocity Rounds,Implosion Rounds,,,,,,,,,,,,Genesis,Unrelenting,Stats for All,Sleight of Hand,Ambitious Assassin,Surplus,Steady Hands,,,,,,,Wellspring,Golden Tricorn,Turnabout,One for All,Bait and Switch,Rampage,Chain Reaction,,,,,,
4039572196,The Immortal,The Immortal (S20),Submachine Gun,Kinetic,Legendary,Strand,0,999999,No,20,Aggressive Frame,Barrels,Magazines,Frames,Frames,,39.0,25.0,,,,,,,,,58.0,22.0,37.0,28.0,40.0,96.0,30.0,720.0,,25.0,,,14.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Extended Mag,Alloy Magazine,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,,,,,,Rangefinder,Keep Away,Encore,Dynamic Sway Reduction,Perpetual Motion,Threat Detector,Surplus,,,,,,,Target Lock,Kill Clip,Killing Wind,Tap the Trigger,Demolitionist,Focused Fury,Hatchling,,,,,,
4041111172,The Button,The Button (S03),Rocket Launcher,Power,Legendary,Kinetic,0,1060,Yes,3,Adaptive Frame,Tubes,Magazines,Frames,,,62.0,3.0,,50.0,,,,,,,38.0,,36.0,1.0,,75.0,40.0,20.0,,38.0,,52.0,20.0,Countermass,Confined Launch,Volatile Launch,,,,,,,,,,,High-Explosive Ordnance,Alloy Casing,,,,,,,,,,,,Quickdraw,,,,,,,,,,,,,,,,,,,,,,,,,
4050645223,Hezen Vengeance,Hezen Vengeance (S14),Rocket Launcher,Power,Legendary,Solar,0,999999,No,14,Aggressive Frame,Tubes,Magazines,Frames,Frames,,35.0,3.0,,20.0,,,,,,,23.0,,50.0,1.0,,65.0,60.0,25.0,,29.0,,79.0,20.0,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,,,,,,,Alloy Casing,Black Powder,High-Velocity Rounds,Implosion Rounds,Impact Casing,,,,,,,,,Tracking Module,Quickdraw,Auto-Loading Holster,Impulse Amplifier,Surplus,Overflow,,,,,,,,Vorpal Weapon,Lasting Impression,Demolitionist,Wellspring,Thresh,Cluster Bomb,,,,,,,
4066778670,Thin Precipice,Thin Precipice (S21),Sword,Power,Legendary,Strand,0,999999,No,21,Vortex Frame,Blades,Guards,Frames,Frames,,,,56.0,,20.0,20.0,,0.0,,0.0,,60.0,0.0,29.0,,,,,,0.0,40.0,,0.0,Hungry Edge,Enduring Blade,Honed Edge,Jagged Edge,Tempered Edge,,,,,,,,,Balanced Guard,Burst Guard,Enduring Guard,Heavy Guard,Swordmaster's Guard,,,,,,,,,Duelist's Trance,Relentless Strikes,Flash Counter,Valiant Charge,Steady Hands,Tireless Blade,Unrelenting,,,,,,,Harmony,Counterattack,Adrenaline Junkie,Golden Tricorn,Collective Action,Chain Reaction,Hatchling,,,,,,
4067556514,Thoughtless,Thoughtless (S16),Sniper Rifle,Kinetic,Legendary,Stasis,0,999999,No,16,Adaptive Frame,Barrels,Magazines,Frames,Frames,,67.0,2.0,,,,,,,,,45.0,70.0,48.0,4.0,51.0,79.0,44.0,90.0,,49.0,,,46.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Compulsive Reloader,Overflow,Rapid Hit,Firmly Planted,Steady Hands,Perpetual Motion,,,,,,,,Focused Fury,Quickdraw,Firing Line,Adagio,Headstone,Snapshot Sights,,,,,,,
4068264807,Monte Carlo,Monte Carlo (S08),Auto Rifle,Kinetic,Exotic,Kinetic,0,999999,No,8,Monte Carlo Method,Barrels,Magazines,Frames,Stocks,,50.0,29.0,,,,,,,,,60.0,21.0,52.0,43.0,45.0,80.0,79.0,600.0,,55.0,,,15.0,Fluted Barrel,,,,,,,,,,,,,High-Caliber Rounds,,,,,,,,,,,,,Markov Chain,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
4070357005,Seventh Seraph Carbine,Seventh Seraph Carbine (S19),Auto Rifle,Kinetic,Legendary,Kinetic,0,999999,No,19,Precision Frame,Barrels,Magazines,Frames,Frames,,34.0,17.0,,,,,,,,,39.0,29.0,51.0,34.0,58.0,74.0,41.0,450.0,,39.0,,,16.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Seraph Rounds,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,Threat Detector,Fourth Time's the Charm,Hip-Fire Grip,Pugilist,Reconstruction,Dynamic Sway Reduction,,,,,,,,Swashbuckler,Elemental Capacitor,Rangefinder,Moving Target,Frenzy,Target Lock,,,,,,,
4074251943,Hung Jury SR4 (Adept),Hung Jury SR4 (Adept) (S19),Scout Rifle,Kinetic,Legendary,Kinetic,0,999999,No,19,Precision Frame,Barrels,Magazines,Frames,Frames,,67.0,22.0,,,,,,,,,50.0,62.0,60.0,16.0,49.0,75.0,46.0,180.0,,55.0,,,22.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Rapid Hit,No Distractions,Subsistence,Shoot to Loot,Surplus,Offhand Strike,,,,,,,,Frenzy,Box Breathing,Adagio,Gutshot Straight,Explosive Payload,Firefly,,,,,,,
4077196130,Trust,Trust (S04),Hand Cannon,Energy,Legendary,Solar,0,1060,Yes,4,Precision Frame,Barrels,Magazines,Frames,Frames,,78.0,10.0,,,,,,,,,35.0,78.0,60.0,12.0,37.0,96.0,50.0,180.0,,56.0,,,14.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Dragonfly,Outlaw,Opening Shot,Snapshot Sights,Triple Tap,,,,,,,,,Explosive Payload,Rampage,Rapid Hit,Hip-Fire Grip,Zen Moment,,,,,,,,
4083045006,Persuader,Persuader (S05),Sniper Rifle,Energy,Legendary,Void,0,1060,Yes,5,Rapid-Fire Frame,Scopes,Magazines,Frames,Frames,,71.0,2.0,,,,,,,,,63.0,55.0,42.0,5.0,32.0,60.0,57.0,140.0,,35.0,,,35.0,9RECT Telescopic,50VAL Telescopic,,,,,,,,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Hip-Fire Grip,Firmly Planted,Snapshot Sights,Rapid Hit,Genesis,Field Prep,,,,,,,,Triple Tap,Ambitious Assassin,Explosive Payload,Rampage,Outlaw,Moving Target,,,,,,,
4094657108,Techeun Force,Techeun Force (S04),Fusion Rifle,Energy,Legendary,Arc,1,999999,No,4,Adaptive Frame,Barrels,Batteries,Frames,Frames,,44.0,4.0,,,,660.0,,,,,27.0,70.0,29.0,6.0,39.0,60.0,34.0,,,39.0,,,15.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accelerated Coils,Enhanced Battery,Ionized Battery,Liquid Coils,Particle Repeater,Projection Fuse,,,,,,,,Under Pressure,Snapshot Sights,Threat Detector,Kill Clip,,,,,,,,,,Backup Plan,Rampage,High-Impact Reserves,Rangefinder,,,,,,,,,
4095462486,Pit Launcher,Pit Launcher (S03),Rocket Launcher,Power,Legendary,Arc,0,1060,Yes,3,Aggressive Frame,Tubes,Magazines,Frames,,,28.0,3.0,,10.0,,,,,,,17.0,,33.0,1.0,,59.0,58.0,25.0,,24.0,,68.0,20.0,Hard Launch,Countermass,Quick Launch,,,,,,,,,,,High-Explosive Ordnance,High-Velocity Rounds,,,,,,,,,,,,Snapshot Sights,,,,,,,,,,,,,,,,,,,,,,,,,
4095896073,Accrued Redemption,Accrued Redemption (S08),Combat Bow,Kinetic,Legendary,Kinetic,1,999999,No,8,Precision Frame,Bowstrings,Arrows,Frames,Frames,71.0,70.0,10.0,,,,60.0,684.0,,,,55.0,76.0,60.0,,,77.0,40.0,,,43.0,,,18.0,Agile Bowstring,Tactile String,Elastic String,Flexible String,High Tension String,Natural String,Polymer String,,,,,,,Carbon Arrow Shaft,Compact Arrow Shaft,Helical Fletching,Natural Fletching,Straight Fletching,,,,,,,,,Rangefinder,Archer's Tempo,No Distractions,Quickdraw,,,,,,,,,,Moving Target,Explosive Head,Rampage,Rapid Hit,,,,,,,,,
4096943616,Explosive Personality,Explosive Personality (S16),Grenade Launcher,Energy,Legendary,Solar,0,999999,No,16,Wave Frame,Tubes,Magazines,Frames,Frames,,67.0,1.0,,100.0,,,,,,,68.0,,62.0,1.0,,71.0,68.0,72.0,,23.0,,72.0,13.0,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,,,,,,,High-Velocity Rounds,Implosion Rounds,,,,,,,,,,,,Genesis,Threat Detector,Field Prep,Feeding Frenzy,Stats for All,Auto-Loading Holster,,,,,,,,Disruption Break,Unrelenting,Frenzy,Golden Tricorn,Turnabout,One for All,,,,,,,
4100775158,Pizzicato-22,Pizzicato-22 (S18),Submachine Gun,Kinetic,Legendary,Kinetic,0,999999,No,18,Adaptive Frame,Barrels,Magazines,Frames,Frames,,45.0,22.0,,,,,,,,,61.0,20.0,40.0,34.0,43.0,90.0,50.0,900.0,,50.0,,,14.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Extended Mag,Alloy Magazine,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,,,,,,Ensemble,Fragile Focus,Hip-Fire Grip,Mulligan,Eye of the Storm,Perpetual Motion,Ambitious Assassin,,,,,,,Pugilist,Threat Detector,Osmosis,Demolitionist,Swashbuckler,Rangefinder,Multikill Clip,,,,,,
4103414242,Divinity,Divinity (S08),Trace Rifle,Energy,Exotic,Arc,0,999999,No,8,Judgment,Barrels,Batteries,Frames,Stocks,,100.0,17.0,,,,,,,,,51.0,6.0,50.0,94.0,67.0,100.0,45.0,1000.0,,76.0,,,16.0,Polygonal Rifling,,,,,,,,,,,,,Particle Repeater,,,,,,,,,,,,,Penance,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
4105447486,Nox Veneris II,Nox Veneris II (S02),Fusion Rifle,Energy,Legendary,Arc,0,1060,Yes,2,Adaptive Frame,Scopes,Batteries,Frames,,,46.0,4.0,,,,660.0,,,,,29.0,70.0,28.0,6.0,32.0,43.0,33.0,,,39.0,,,15.0,Cleanshot IS,Red Dot 2 MOA,,,,,,,,,,,,Particle Repeater,Enhanced Battery,,,,,,,,,,,,Auto-Loading Holster,,,,,,,,,,,,,,,,,,,,,,,,,
4105447487,Elatha FR4,Elatha FR4 (S02),Fusion Rifle,Energy,Legendary,Solar,0,1060,Yes,2,High-Impact Frame,Scopes,Batteries,Frames,,,58.0,4.0,,,,960.0,,,,,21.0,95.0,20.0,5.0,49.0,62.0,15.0,,,24.0,,,15.0,Candle PS,Flash HS5,,,,,,,,,,,,Enhanced Battery,Projection Fuse,,,,,,,,,,,,Field Prep,,,,,,,,,,,,,,,,,,,,,,,,,
4106983932,Elatha FR4,Elatha FR4 (S09),Fusion Rifle,Energy,Legendary,Solar,0,1260,Yes,9,High-Impact Frame,Scopes,Batteries,Frames,Frames,,58.0,4.0,,,,960.0,,,,,21.0,95.0,20.0,5.0,49.0,62.0,15.0,,,24.0,,,15.0,Signal MS5,Impulse MS3,Transmission MS7,Candle PS,Spark PS,Jolt PS,Flash HS5,Torch HS3,,,,,,Accelerated Coils,Enhanced Battery,Ionized Battery,Liquid Coils,Particle Repeater,Projection Fuse,,,,,,,,Field Prep,Hip-Fire Grip,Quickdraw,No Distractions,Firmly Planted,Grave Robber,,,,,,,,Kill Clip,Demolitionist,Surrounded,Threat Detector,Backup Plan,Snapshot Sights,,,,,,,
4114929480,Snorri FR5,Snorri FR5 (S16),Fusion Rifle,Energy,Legendary,Void,0,999999,No,16,Precision Frame,Barrels,Batteries,Frames,Frames,,62.0,6.0,,,,780.0,,,,,37.0,80.0,38.0,6.0,61.0,79.0,33.0,,,50.0,,,17.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accelerated Coils,Enhanced Battery,Ionized Battery,Liquid Coils,Particle Repeater,Projection Fuse,,,,,,,,Firmly Planted,Stats for All,Surplus,Compulsive Reloader,Heating Up,Steady Hands,,,,,,,,Frenzy,Successful Warm-Up,Wellspring,High-Impact Reserves,Reservoir Burst,One for All,,,,,,,
4117693024,Mindbender's Ambition,Mindbender's Ambition (S04),Shotgun,Energy,Legendary,Solar,0,1060,Yes,4,Aggressive Frame,Barrels,Magazines,Frames,Frames,,39.0,2.0,,,,,,,,,31.0,80.0,40.0,5.0,29.0,69.0,39.0,55.0,,29.0,,,12.0,Rifled Barrel,Smoothbore,Smallbore,Barrel Shroud,Corkscrew Rifling,Full Choke,,,,,,,,Assault Mag,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Accurized Rounds,Light Mag,,,,,,,Slideshot,Threat Detector,Snapshot Sights,Pulse Monitor,,,,,,,,,,Rampage,Quickdraw,Moving Target,Auto-Loading Holster,,,,,,,,,
4124357815,The Epicurean,The Epicurean (S07),Fusion Rifle,Energy,Legendary,Void,0,1060,Yes,7,Precision Frame,Barrels,Batteries,Frames,Frames,,65.0,4.0,,,,780.0,,,,,30.0,80.0,39.0,6.0,59.0,80.0,26.0,,,49.0,,,15.0,Corkscrew Rifling,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,,,,Accelerated Coils,Enhanced Battery,Ionized Battery,Liquid Coils,Particle Repeater,Projection Fuse,,,,,,,,Tap the Trigger,Feeding Frenzy,Quickdraw,Under Pressure,Snapshot Sights,Threat Detector,,,,,,,,Demolitionist,Rangefinder,Backup Plan,Kill Clip,Swashbuckler,Moving Target,,,,,,,
4124984448,Hard Light,Hard Light (S01),Auto Rifle,Energy,Exotic,Void,0,999999,No,1,Volatile Light,Barrels,Magazines,Frames,Stocks,,100.0,31.0,,,,,,,,,72.0,21.0,40.0,49.0,40.0,100.0,64.0,600.0,,65.0,,,16.0,Polygonal Rifling,,,,,,,,,,,,,Alloy Magazine,,,,,,,,,,,,,The Fundamentals,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
4132072834,Locus Locutus,Locus Locutus (S22),Sniper Rifle,Kinetic,Legendary,Stasis,0,999999,No,22,Adaptive Frame,Barrels,Magazines,Frames,Frames,,61.0,4.0,,,,,,,,,42.0,70.0,43.0,4.0,48.0,63.0,42.0,90.0,,44.0,,,40.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Ensemble,Wellspring,Steady Hands,Surplus,Discord,Overflow,Keep Away,,,,,,,Opening Shot,Under-Over,Firing Line,Box Breathing,High Ground,Headstone,Kill Clip,,,,,,
